ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price,imp_dg,create_time
688103.SH,国力股份,20241128,国力股份公司动态研究报告：业绩短期承压，海外市场进一步拓展,点评,首次关注,华鑫证券,"吕卓阳,尤少炜",2024Q4,91900.0,,5800.0,5200.0,0.55,75.8,,4.5,,买入,,,,2024-11-28 18:07:45
603225.SH,新凤鸣,20241128,新凤鸣：国内聚酯纤维龙头企业，持续打造全产业链优势,深度,首份报告,招商证券,"周铮,曹承安",2026Q4,7828700.0,,221100.0,204300.0,1.34,8.1,,10.5,6.1,增持,,,,2024-11-28 18:07:45
603225.SH,新凤鸣,20241128,新凤鸣：国内聚酯纤维龙头企业，持续打造全产业链优势,深度,首份报告,招商证券,"周铮,曹承安",2025Q4,7091800.0,,166500.0,153900.0,1.01,10.8,,8.6,7.0,增持,,,,2024-11-28 18:07:45
603225.SH,新凤鸣,20241128,新凤鸣：国内聚酯纤维龙头企业，持续打造全产业链优势,深度,首份报告,招商证券,"周铮,曹承安",2024Q4,6673200.0,,102600.0,95000.0,0.62,17.5,,5.6,8.3,增持,,,,2024-11-28 18:07:45
600036.SH,招商银行,20241128,招商银行a_Merchants_Bank_3Q24_CMB：Growth_rate_of_NPAtS_Turned_Positive，and_the_Decline_in_NIM_Narrowed,一般,一般报告,海通国际证券,"Nicole Zhou,张宇阳",2026Q4,35708400.0,,18627700.0,15693100.0,6.223,,5.6,13.24,,OUTPERFORM,,46.88,,2024-11-28 18:07:45
600036.SH,招商银行,20241128,招商银行a_Merchants_Bank_3Q24_CMB：Growth_rate_of_NPAtS_Turned_Positive，and_the_Decline_in_NIM_Narrowed,一般,一般报告,海通国际证券,"Nicole Zhou,张宇阳",2025Q4,34017700.0,,17939400.0,15108100.0,5.991,,5.4,13.95,,OUTPERFORM,,46.88,,2024-11-28 18:07:45
600036.SH,招商银行,20241128,招商银行a_Merchants_Bank_3Q24_CMB：Growth_rate_of_NPAtS_Turned_Positive，and_the_Decline_in_NIM_Narrowed,一般,一般报告,海通国际证券,"Nicole Zhou,张宇阳",2024Q4,33323400.0,,17382100.0,14634400.0,5.803,,5.2,14.86,,OUTPERFORM,,46.88,,2024-11-28 18:07:45
600438.SH,通威股份,20241128,光伏系列报告（83）：电池环节有望率先实现平衡，技术变革与专利维护都促使机会向领先企业集中,非个股,一般报告,招商证券,"游家训,张伟鑫",2024Q4,,,,-450198.299,-1.0,,,,,强烈推荐,,,,2024-11-28 18:07:45
002459.SZ,晶澳科技,20241128,光伏系列报告（83）：电池环节有望率先实现平衡，技术变革与专利维护都促使机会向领先企业集中,非个股,一般报告,招商证券,"游家训,张伟鑫",2024Q4,,,,-66193.557,-0.2,,,,,强烈推荐,,,,2024-11-28 18:07:45
601012.SH,隆基绿能,20241128,光伏系列报告（83）：电池环节有望率先实现平衡，技术变革与专利维护都促使机会向领先企业集中,非个股,一般报告,招商证券,"游家训,张伟鑫",2024Q4,,,,-682024.064,-0.9,,,,,强烈推荐,,,,2024-11-28 18:07:45
688223.SH,晶科能源,20241128,光伏系列报告（83）：电池环节有望率先实现平衡，技术变革与专利维护都促使机会向领先企业集中,非个股,一般报告,招商证券,"游家训,张伟鑫",2024Q4,,,,200104.03,0.2,,,,,强烈推荐,,,,2024-11-28 18:07:45
002487.SZ,大金重工,20241128,Q3下游交付陆续起量，风机毛利率环比改善－－新能源行业－风电24Q3总结,非个股,一般报告,东吴证券,曾朵红,2026Q4,,,,110000.0,1.725,,,,,买入,,,,2024-11-28 18:07:45
002487.SZ,大金重工,20241128,Q3下游交付陆续起量，风机毛利率环比改善－－新能源行业－风电24Q3总结,非个股,一般报告,东吴证券,曾朵红,2025Q4,,,,80000.0,1.254,,,,,买入,,,,2024-11-28 18:07:45
002487.SZ,大金重工,20241128,Q3下游交付陆续起量，风机毛利率环比改善－－新能源行业－风电24Q3总结,非个股,一般报告,东吴证券,曾朵红,2024Q4,,,,50000.0,0.784,,,,,买入,,,,2024-11-28 18:07:45
603606.SH,东方电缆,20241128,Q3下游交付陆续起量，风机毛利率环比改善－－新能源行业－风电24Q3总结,非个股,一般报告,东吴证券,曾朵红,2026Q4,,,,240000.0,3.49,,,,,买入,,,,2024-11-28 18:07:45
603606.SH,东方电缆,20241128,Q3下游交付陆续起量，风机毛利率环比改善－－新能源行业－风电24Q3总结,非个股,一般报告,东吴证券,曾朵红,2025Q4,,,,200000.0,2.908,,,,,买入,,,,2024-11-28 18:07:45
603606.SH,东方电缆,20241128,Q3下游交付陆续起量，风机毛利率环比改善－－新能源行业－风电24Q3总结,非个股,一般报告,东吴证券,曾朵红,2024Q4,,,,120000.0,1.745,,,,,买入,,,,2024-11-28 18:07:45
603079.SH,圣达生物,20241128,圣达生物：叶酸涨价有望增强公司盈利能力，募集项目发挥生物保鲜剂优势,点评,首次关注,海通国际证券,孙小涵,,,,,,,,,,,无,,,,2024-11-28 18:07:45
000963.SZ,华东医药,20241128,华东医药：重磅创新药FRα-ADC和Arcalyst获批上市,点评,一般报告,华泰证券,"代雯,李奕玮",2026Q4,5024100.0,,541900.0,443900.0,2.53,14.35,,14.96,8.95,买入,,51.09,,2024-11-28 18:07:45
000963.SZ,华东医药,20241128,华东医药：重磅创新药FRα-ADC和Arcalyst获批上市,点评,一般报告,华泰证券,"代雯,李奕玮",2025Q4,4703000.0,,490600.0,401800.0,2.29,15.85,,15.06,10.17,买入,,51.09,,2024-11-28 18:07:45
000963.SZ,华东医药,20241128,华东医药：重磅创新药FRα-ADC和Arcalyst获批上市,点评,一般报告,华泰证券,"代雯,李奕玮",2024Q4,4322100.0,,408400.0,334500.0,1.91,19.04,,14.02,12.37,买入,,51.09,,2024-11-28 18:07:45
002458.SZ,益生股份,20241128,益生股份10月销售月报点评：规模扩张，需求提振，业绩向好,点评,一般报告,国泰君安,"王艳君,林逸丹",2026Q4,338400.0,,,74900.0,0.68,14.21,2.6,13.2,8.31,增持,,11.59,,2024-11-28 18:07:45
002458.SZ,益生股份,20241128,益生股份10月销售月报点评：规模扩张，需求提振，业绩向好,点评,一般报告,国泰君安,"王艳君,林逸丹",2025Q4,310800.0,,,67100.0,0.61,15.86,1.9,12.9,9.38,增持,,11.59,,2024-11-28 18:07:45
002458.SZ,益生股份,20241128,益生股份10月销售月报点评：规模扩张，需求提振，业绩向好,点评,一般报告,国泰君安,"王艳君,林逸丹",2024Q4,280400.0,,,46400.0,0.42,22.96,1.4,9.8,12.32,增持,,11.59,,2024-11-28 18:07:45
601328.SH,交通银行,20241128,Bank_of_Communications_3Q24_BoComm：Stable_Profitability_and_Significant_Loan_Increase,点评,一般报告,海通国际证券,"Nicole Zhou,张宇阳",2026Q4,26672800.0,,9838900.0,9324000.0,1.256,,4.9,8.12,,OUTPERFORM,,9.2,,2024-11-28 18:07:45
601328.SH,交通银行,20241128,Bank_of_Communications_3Q24_BoComm：Stable_Profitability_and_Significant_Loan_Increase,点评,一般报告,海通国际证券,"Nicole Zhou,张宇阳",2025Q4,25951100.0,,9571200.0,9069000.0,1.221,,4.7,8.35,,OUTPERFORM,,9.2,,2024-11-28 18:07:45
601328.SH,交通银行,20241128,Bank_of_Communications_3Q24_BoComm：Stable_Profitability_and_Significant_Loan_Increase,点评,一般报告,海通国际证券,"Nicole Zhou,张宇阳",2024Q4,25607200.0,,9438500.0,8942500.0,1.204,,4.7,8.71,,OUTPERFORM,,9.2,,2024-11-28 18:07:45
603170.SH,宝立食品,20241128,宝立食品跟踪分析报告：C端有望反转，B端弹性较足,点评,一般报告,华创证券,"欧阳予,彭俊霖,董广阳,严文炀",2026Q4,332900.0,,47400.0,34800.0,0.87,17.0,,19.8,12.0,强推,,18.2,,2024-11-28 18:07:45
603170.SH,宝立食品,20241128,宝立食品跟踪分析报告：C端有望反转，B端弹性较足,点评,一般报告,华创证券,"欧阳予,彭俊霖,董广阳,严文炀",2025Q4,296700.0,,39700.0,29100.0,0.73,20.0,,18.7,14.0,强推,,18.2,,2024-11-28 18:07:45
603170.SH,宝立食品,20241128,宝立食品跟踪分析报告：C端有望反转，B端弹性较足,点评,一般报告,华创证券,"欧阳予,彭俊霖,董广阳,严文炀",2024Q4,259400.0,,33600.0,23700.0,0.59,25.0,,17.2,16.0,强推,,18.2,,2024-11-28 18:07:45
603889.SH,新澳股份,20241128,新澳股份：越南投产加速全球化,点评,一般报告,天风证券,孙海洋,2026Q4,611316.0,,61655.0,51505.0,0.71,9.81,,13.4,5.75,买入,,,,2024-11-28 18:07:45
603889.SH,新澳股份,20241128,新澳股份：越南投产加速全球化,点评,一般报告,天风证券,孙海洋,2025Q4,544360.0,,53805.0,45167.0,0.62,11.19,,12.51,6.19,买入,,,,2024-11-28 18:07:45
603889.SH,新澳股份,20241128,新澳股份：越南投产加速全球化,点评,一般报告,天风证券,孙海洋,2024Q4,488215.0,,49928.0,42555.0,0.58,11.88,,12.5,7.37,买入,,,,2024-11-28 18:07:45
000785.SZ,居然之家,20241128,居然之家：数智化家居龙头业务链完成布局，引领行业重新起航,深度,一般报告,兴业证券,"林寰宇,侯宜芳,储天舒",2026Q4,1666000.0,,196100.0,132400.0,0.21,13.8,,5.9,,增持,,,,2024-11-28 18:07:45
000785.SZ,居然之家,20241128,居然之家：数智化家居龙头业务链完成布局，引领行业重新起航,深度,一般报告,兴业证券,"林寰宇,侯宜芳,储天舒",2025Q4,1448200.0,,171800.0,115900.0,0.18,15.8,,5.4,,增持,,,,2024-11-28 18:07:45
000785.SZ,居然之家,20241128,居然之家：数智化家居龙头业务链完成布局，引领行业重新起航,深度,一般报告,兴业证券,"林寰宇,侯宜芳,储天舒",2024Q4,1344000.0,,151400.0,102100.0,0.16,17.9,,5.0,,增持,,,,2024-11-28 18:07:45
600519.SH,贵州茅台,20241128,贵州茅台公司事件点评报告：渠道深度多元化，六大体系国际化,点评,一般报告,华鑫证券,孙山山,2026Q4,20207900.0,,13805700.0,10012600.0,79.71,19.1,,38.3,,买入,,,,2024-11-28 18:07:45
600519.SH,贵州茅台,20241128,贵州茅台公司事件点评报告：渠道深度多元化，六大体系国际化,点评,一般报告,华鑫证券,孙山山,2025Q4,18698400.0,,12739700.0,9217600.0,73.38,20.7,,37.2,,买入,,,,2024-11-28 18:07:45
600519.SH,贵州茅台,20241128,贵州茅台公司事件点评报告：渠道深度多元化，六大体系国际化,点评,一般报告,华鑫证券,孙山山,2024Q4,17453500.0,,11906800.0,8577400.0,68.28,22.2,,36.4,,买入,,,,2024-11-28 18:07:45
300378.SZ,鼎捷数智,20241128,鼎捷数智：鼎捷品牌焕新发布，数智驱动助力产业升级,点评,一般报告,中金,"谭哲贤,王之昊,于钟海",2025Q4,280200.0,,31700.0,21300.0,0.79,35.7,0.6,9.3,16.3,跑赢行业,,31.0,,2024-11-28 18:07:45
300378.SZ,鼎捷数智,20241128,鼎捷数智：鼎捷品牌焕新发布，数智驱动助力产业升级,点评,一般报告,中金,"谭哲贤,王之昊,于钟海",2024Q4,249000.0,,25000.0,16900.0,0.62,44.9,0.4,7.9,20.4,跑赢行业,,31.0,,2024-11-28 18:07:45
603369.SH,今世缘,20241128,今世缘：理性务实，稳扎稳打,点评,一般报告,东吴证券,"孙瑜,于思淼",2026Q4,1544800.0,,641800.0,481400.0,3.86,11.7,,21.09,,买入,,,,2024-11-28 18:07:45
603369.SH,今世缘,20241128,今世缘：理性务实，稳扎稳打,点评,一般报告,东吴证券,"孙瑜,于思淼",2025Q4,1330200.0,,537400.0,404100.0,3.24,13.93,,21.33,,买入,,,,2024-11-28 18:07:45
603369.SH,今世缘,20241128,今世缘：理性务实，稳扎稳打,点评,一般报告,东吴证券,"孙瑜,于思淼",2024Q4,1183300.0,,479700.0,360700.0,2.89,15.61,,22.93,,买入,,,,2024-11-28 18:07:45
003021.SZ,兆威机电,20241128,兆威机电：深耕微传动二十载，新领域曙光已现,一般,首次关注,华泰证券,"倪正洋,王自",2026Q4,210369.0,,33811.0,31656.0,1.32,51.74,,8.97,35.45,买入,,78.81,,2024-11-28 18:07:45
003021.SZ,兆威机电,20241128,兆威机电：深耕微传动二十载，新领域曙光已现,一般,首次关注,华泰证券,"倪正洋,王自",2025Q4,171466.0,,28592.0,26769.0,1.11,61.18,,8.0,41.56,买入,,78.81,,2024-11-28 18:07:45
003021.SZ,兆威机电,20241128,兆威机电：深耕微传动二十载，新领域曙光已现,一般,首次关注,华泰证券,"倪正洋,王自",2024Q4,142058.0,,23054.0,21584.0,0.9,75.87,,6.73,51.48,买入,,78.81,,2024-11-28 18:07:45
002595.SZ,豪迈科技,20241128,豪迈科技公司研究报告：全球轮胎模具翘楚，大型铸件、五轴机床协同加速发展,一般,首份报告,海通证券,"赵玥炜,刘绮雯,欧阳天奕",2026Q4,1072120.0,,284900.0,250782.0,3.13,13.77,2.3,19.1,9.07,优于大市,,,,2024-11-28 18:07:45
002595.SZ,豪迈科技,20241128,豪迈科技公司研究报告：全球轮胎模具翘楚，大型铸件、五轴机床协同加速发展,一般,首份报告,海通证券,"赵玥炜,刘绮雯,欧阳天奕",2025Q4,951688.0,,250200.0,220240.0,2.75,15.68,2.0,19.3,10.61,优于大市,,,,2024-11-28 18:07:45
002595.SZ,豪迈科技,20241128,豪迈科技公司研究报告：全球轮胎模具翘楚，大型铸件、五轴机床协同加速发展,一般,首份报告,海通证券,"赵玥炜,刘绮雯,欧阳天奕",2024Q4,842008.0,,216600.0,190699.0,2.38,18.11,1.7,19.3,12.47,优于大市,,,,2024-11-28 18:07:45
836720.BJ,吉冈精密,20241127,吉冈精密公司深度报告：深耕精密铸造，客户导入＋海外布局迎成长,深度,首次关注,银河证券,"洪烨,范想想",2026Q4,79277.0,,10571.0,9514.0,0.5,,,13.9,27.91,推荐,,,,2024-11-29 18:07:20
836720.BJ,吉冈精密,20241127,吉冈精密公司深度报告：深耕精密铸造，客户导入＋海外布局迎成长,深度,首次关注,银河证券,"洪烨,范想想",2025Q4,69219.0,,8764.0,7888.0,0.41,,,13.38,32.95,推荐,,,,2024-11-29 18:07:20
836720.BJ,吉冈精密,20241127,吉冈精密公司深度报告：深耕精密铸造，客户导入＋海外布局迎成长,深度,首次关注,银河证券,"洪烨,范想想",2024Q4,59046.0,,6931.0,6238.0,0.33,,,12.22,42.4,推荐,,,,2024-11-29 18:07:20
002946.SZ,新乳业,20241127,新乳业：深耕低温奶赛道，盈利提升确定性凸显,点评,一般报告,长城证券,"刘鹏,罗丽文",2024Q4,1114600.0,,62800.0,54100.0,0.63,14.3,,18.4,9.5,买入,,,,2024-11-29 18:07:20
002946.SZ,新乳业,20241127,新乳业：深耕低温奶赛道，盈利提升确定性凸显,点评,一般报告,长城证券,"刘鹏,罗丽文",2025Q4,1196100.0,,78300.0,67100.0,0.78,11.6,,19.2,7.9,买入,,,,2024-11-29 18:07:20
002946.SZ,新乳业,20241127,新乳业：深耕低温奶赛道，盈利提升确定性凸显,点评,一般报告,长城证券,"刘鹏,罗丽文",2026Q4,1299500.0,,95800.0,82700.0,0.96,9.4,,19.4,6.6,买入,,,,2024-11-29 18:07:20
301220.SZ,亚香股份,20241127,亚香股份公司点评报告：美欧对华香兰素启动反倾销调查，看好公司海外布局,点评,首次关注,方正证券,林建东,2026Q4,123500.0,,18700.0,17000.0,2.1,16.68,,9.0,10.2,推荐,,,,2024-11-28 18:07:45
301220.SZ,亚香股份,20241127,亚香股份公司点评报告：美欧对华香兰素启动反倾销调查，看好公司海外布局,点评,首次关注,方正证券,林建东,2025Q4,106900.0,,15200.0,13600.0,1.69,20.81,,7.78,12.41,推荐,,,,2024-11-28 18:07:45
301220.SZ,亚香股份,20241127,亚香股份公司点评报告：美欧对华香兰素启动反倾销调查，看好公司海外布局,点评,首次关注,方正证券,林建东,2024Q4,82500.0,,6700.0,6000.0,0.74,47.13,,3.66,17.79,推荐,,,,2024-11-28 18:07:45
300547.SZ,川环科技,20241127,十二月金股汇,非个股,一般报告,东兴证券,"李金锦,吴征洋,曹泽宇",2026Q4,234000.0,,,33000.0,1.54,,,,,推荐,,,,2024-11-28 18:07:45
000895.SZ,双汇发展,20241127,养殖链2025年度投资策略：海外为鉴：看好龙头规模成长，拥抱高ROE价值股,非个股,一般报告,国信证券,"鲁家瑞,李瑞楠,江海航",2026Q4,,,,660200.0,1.906,,,,,优于大市,,,,2024-11-28 18:07:45
000895.SZ,双汇发展,20241127,养殖链2025年度投资策略：海外为鉴：看好龙头规模成长，拥抱高ROE价值股,非个股,一般报告,国信证券,"鲁家瑞,李瑞楠,江海航",2025Q4,,,,631200.0,1.82,,,,,优于大市,,,,2024-11-28 18:07:45
000895.SZ,双汇发展,20241127,养殖链2025年度投资策略：海外为鉴：看好龙头规模成长，拥抱高ROE价值股,非个股,一般报告,国信证券,"鲁家瑞,李瑞楠,江海航",2024Q4,,,,600200.0,1.73,,,,,优于大市,,,,2024-11-28 18:07:45
600995.SH,南网储能,20241127,电力及公用事业行业周报（11.18－11.24）：1－10月用电量同比增长7.6％，板块市场表现相对较好,非个股,一般报告,长城证券,"于夕朦,何郭香池,范杨春晓,杨天放",2026Q4,,,,184729.136,0.578,,,,,增持,,,,2024-11-28 18:07:45
600995.SH,南网储能,20241127,电力及公用事业行业周报（11.18－11.24）：1－10月用电量同比增长7.6％，板块市场表现相对较好,非个股,一般报告,长城证券,"于夕朦,何郭香池,范杨春晓,杨天放",2025Q4,,,,151171.075,0.473,,,,,增持,,,,2024-11-28 18:07:45
600995.SH,南网储能,20241127,电力及公用事业行业周报（11.18－11.24）：1－10月用电量同比增长7.6％，板块市场表现相对较好,非个股,一般报告,长城证券,"于夕朦,何郭香池,范杨春晓,杨天放",2024Q4,,,,122407.022,0.383,,,,,增持,,,,2024-11-28 18:07:45
600483.SH,福能股份,20241127,电力及公用事业行业周报（11.18－11.24）：1－10月用电量同比增长7.6％，板块市场表现相对较好,非个股,一般报告,长城证券,"于夕朦,何郭香池,范杨春晓,杨天放",2026Q4,,,,353068.413,1.303,,,,,无,,,,2024-11-28 18:07:45
