ts_code,trade_date,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
002120.SZ,20210430,1.2,29.8,12.2,12.2,12.8,20.4,25.2,15.39,71.15
002120.SZ,20210429,1.2,29.8,12.2,12.2,12.8,20.4,25.2,15.38,66.56
002120.SZ,20210428,1.2,29.8,12.2,12.2,12.8,20.4,25.2,15.36,68.66
002120.SZ,20210427,1.2,29.8,12.2,12.2,12.8,20.4,25.2,15.35,69.7
002120.SZ,20210426,1.2,29.8,12.2,12.2,12.8,20.6,25.2,15.34,68.32
002120.SZ,20210423,1.2,29.8,12.2,12.2,12.8,21.0,25.4,15.38,64.89
002120.SZ,20210422,1.2,29.8,12.2,12.2,12.8,21.0,25.4,15.41,29.63
002120.SZ,20210421,1.2,29.8,12.2,12.2,12.8,21.0,25.4,15.41,34.06
002120.SZ,20210420,1.2,29.8,12.2,12.2,12.8,21.0,25.4,15.41,34.03
002120.SZ,20210419,1.2,29.8,12.2,12.2,12.8,21.2,25.4,15.41,30.01
002120.SZ,20210416,1.2,29.8,12.2,12.2,12.8,21.2,25.4,15.41,23.26
002120.SZ,20210415,1.2,29.8,12.2,12.2,12.8,21.2,25.4,15.41,29.78
002120.SZ,20210414,1.2,29.8,12.2,12.2,12.8,21.2,25.4,15.41,29.59
002120.SZ,20210413,1.2,29.8,12.2,12.2,12.8,21.2,25.4,15.4,23.4
002120.SZ,20210412,1.2,29.8,12.4,12.8,13.2,23.0,26.4,16.38,7.69
002120.SZ,20210409,1.2,29.8,12.6,12.8,14.6,23.4,26.6,16.71,38.49
002120.SZ,20210408,1.2,29.8,13.2,13.2,18.2,24.6,27.8,19.23,15.6
002120.SZ,20210407,1.2,29.8,13.2,13.2,18.2,24.6,27.8,19.25,16.22
002120.SZ,20210406,1.2,29.8,13.2,13.2,18.2,24.6,27.8,19.25,16.21
002120.SZ,20210402,1.2,29.8,13.2,13.2,18.2,24.6,27.8,19.26,16.87
002120.SZ,20210401,1.2,29.8,13.2,13.2,18.2,24.6,27.8,19.26,16.25
002120.SZ,20210331,1.2,29.8,13.2,13.2,18.2,24.6,27.8,19.25,16.41
002120.SZ,20210330,1.2,29.8,15.0,16.0,19.6,25.2,28.0,20.48,0.11
002120.SZ,20210329,1.2,29.8,15.0,16.2,19.6,25.2,28.0,20.56,5.39
002120.SZ,20210326,1.2,29.8,15.0,16.2,19.6,25.2,28.0,20.56,3.04
002120.SZ,20210325,1.2,29.8,15.2,16.2,19.6,25.2,28.0,20.58,1.05
002120.SZ,20210324,1.2,29.8,15.2,16.2,19.6,25.2,28.0,20.58,0.86
002120.SZ,20210323,1.2,29.8,15.2,16.2,19.6,25.2,28.0,20.59,2.32
002120.SZ,20210322,1.2,29.8,15.2,16.4,19.6,25.2,28.0,20.6,4.2
002120.SZ,20210319,1.2,29.8,15.2,16.4,19.6,25.2,28.0,20.6,4.13
002120.SZ,20210318,1.2,29.8,15.2,16.4,19.6,25.2,28.0,20.61,7.55
002120.SZ,20210317,1.2,29.8,15.2,16.4,19.6,25.2,28.0,20.62,7.39
002120.SZ,20210316,1.2,29.8,15.2,16.4,19.6,25.2,28.0,20.62,5.77
002120.SZ,20210315,1.2,29.8,15.2,16.4,19.8,25.2,28.0,20.63,4.09
002120.SZ,20210312,1.2,29.8,15.2,16.4,19.8,25.2,28.0,20.64,3.96
002120.SZ,20210311,1.2,29.8,15.2,16.4,19.8,25.2,28.0,20.64,5.23
002120.SZ,20210310,1.2,29.8,15.2,16.4,19.8,25.2,28.0,20.65,3.81
002120.SZ,20210309,1.2,29.8,15.4,16.4,19.8,25.2,28.0,20.65,4.83
002120.SZ,20210308,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.67,7.43
002120.SZ,20210305,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.67,9.01
002120.SZ,20210304,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.67,7.34
002120.SZ,20210303,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.68,10.12
002120.SZ,20210302,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.7,11.74
002120.SZ,20210301,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.7,13.55
002120.SZ,20210226,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.7,11.51
002120.SZ,20210225,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.71,18.23
002120.SZ,20210224,1.2,29.8,15.4,16.6,19.8,25.2,28.0,20.71,20.79
002120.SZ,20210223,1.2,29.8,15.4,16.6,20.0,25.2,28.0,20.73,26.7
002120.SZ,20210222,1.2,29.8,15.4,16.6,20.0,25.2,28.0,20.74,29.69
002120.SZ,20210219,1.2,29.8,15.4,16.6,20.0,25.2,28.0,20.78,35.94
002120.SZ,20210218,1.2,29.8,15.2,16.6,20.2,25.2,28.0,20.8,32.76
002120.SZ,20210210,1.2,29.8,15.2,16.6,20.2,25.2,28.0,20.84,18.73
002120.SZ,20210209,1.2,29.8,15.2,16.6,20.2,25.2,28.0,20.85,18.74
002120.SZ,20210208,1.2,29.8,15.2,16.6,20.2,25.2,28.0,20.86,18.57
002120.SZ,20210205,1.2,29.8,15.2,16.6,20.2,25.2,28.0,20.89,10.49
002120.SZ,20210204,1.2,29.8,15.2,16.6,20.4,25.4,28.0,20.91,17.71
002120.SZ,20210203,1.2,29.8,15.2,16.6,20.4,25.4,28.0,20.94,24.41
002120.SZ,20210202,1.2,29.8,15.2,16.6,20.4,25.4,28.0,20.96,29.59
002120.SZ,20210201,1.2,29.8,15.2,16.6,20.4,25.4,28.0,21.0,15.82
002120.SZ,20210129,1.2,29.8,15.2,16.6,20.4,25.4,28.0,21.01,13.69
002120.SZ,20210128,1.2,29.8,15.2,16.6,20.6,25.4,28.2,21.04,17.1
002120.SZ,20210127,1.2,29.8,15.2,16.6,20.6,25.4,28.2,21.08,24.51
002120.SZ,20210126,1.2,29.8,15.2,16.6,20.8,25.4,28.2,21.12,34.68
002120.SZ,20210125,1.2,29.8,15.2,16.6,21.0,25.6,28.2,21.22,19.2
002120.SZ,20210122,1.2,29.8,15.2,16.6,21.2,25.6,28.2,21.26,14.42
002120.SZ,20210121,1.2,29.8,15.2,16.6,21.2,25.6,28.2,21.29,14.14
002120.SZ,20210120,1.2,29.8,15.2,16.8,21.4,25.6,28.2,21.34,10.11
002120.SZ,20210119,1.2,29.8,15.2,16.8,21.4,25.6,28.2,21.37,9.95
002120.SZ,20210118,1.2,29.8,15.2,16.8,21.4,25.6,28.2,21.4,7.0
002120.SZ,20210115,1.2,29.8,15.2,16.8,21.4,25.6,28.2,21.41,8.15
002120.SZ,20210114,1.2,29.8,15.2,17.0,21.6,25.6,28.2,21.43,7.92
002120.SZ,20210113,1.2,29.8,15.2,17.0,21.6,25.6,28.2,21.47,5.78
002120.SZ,20210112,1.2,29.8,15.2,17.2,21.6,25.6,28.2,21.51,2.24
002120.SZ,20210111,1.2,29.8,15.4,17.2,21.6,25.6,28.2,21.54,1.93
002120.SZ,20210108,1.2,29.8,15.4,17.2,21.6,25.6,28.2,21.56,3.21
002120.SZ,20210107,1.2,29.8,15.6,17.2,21.8,25.8,28.2,21.6,1.74
002120.SZ,20210106,1.2,29.8,15.8,17.4,21.8,25.8,28.2,21.65,3.78
002120.SZ,20210105,1.2,29.8,15.8,17.4,21.8,25.8,28.2,21.68,5.22
002120.SZ,20210104,1.2,29.8,16.0,17.4,21.8,25.8,28.2,21.73,3.14
002120.SZ,20201231,1.2,29.8,16.2,17.4,21.8,25.8,28.2,21.75,2.89
002120.SZ,20201230,1.2,29.8,16.2,17.6,21.8,25.8,28.2,21.77,1.47
002120.SZ,20201229,1.2,29.8,16.2,17.6,22.0,25.8,28.2,21.79,1.33
002120.SZ,20201228,1.2,29.8,16.4,17.6,22.0,25.8,28.2,21.82,0.48
002120.SZ,20201225,1.2,29.8,16.4,17.6,22.0,25.8,28.2,21.87,0.19
002120.SZ,20201224,1.2,29.8,16.6,17.8,22.0,25.8,28.2,21.91,0.24
002120.SZ,20201223,1.2,29.8,16.6,17.8,22.0,25.8,28.2,21.96,0.49
002120.SZ,20201222,1.2,29.8,16.8,17.8,22.0,25.8,28.2,21.99,1.25
002120.SZ,20201221,1.2,29.8,16.8,17.8,22.2,25.8,28.2,22.02,1.21
002120.SZ,20201218,1.2,29.8,16.8,17.8,22.2,25.8,28.2,22.04,0.45
002120.SZ,20201217,1.2,29.8,16.8,17.8,22.2,25.8,28.2,22.06,1.13
002120.SZ,20201216,1.2,29.8,16.8,18.0,22.2,25.8,28.2,22.08,0.9
002120.SZ,20201215,1.2,29.8,17.0,18.0,22.2,25.8,28.2,22.1,1.39
002120.SZ,20201214,1.2,29.8,17.0,18.0,22.2,25.8,28.2,22.12,2.57
002120.SZ,20201211,1.2,29.8,17.0,18.0,22.2,25.8,28.2,22.13,4.01
002120.SZ,20201210,1.2,29.8,17.2,18.0,22.2,25.8,28.2,22.17,3.52
002120.SZ,20201209,1.2,29.8,17.2,18.0,22.2,25.8,28.2,22.17,4.5
002120.SZ,20201208,1.2,29.8,17.2,18.0,22.4,26.0,28.2,22.19,8.3
002120.SZ,20201207,1.2,29.8,17.2,18.0,22.4,26.0,28.2,22.21,8.19
002120.SZ,20201204,1.2,29.8,17.2,18.2,22.4,26.0,28.2,22.22,7.95
002120.SZ,20201203,1.2,29.8,17.2,18.2,22.4,26.0,28.2,22.25,7.73
002120.SZ,20201202,1.2,29.8,17.2,18.2,22.4,26.0,28.2,22.27,4.49
002120.SZ,20201201,1.2,29.8,17.2,18.2,22.4,26.0,28.2,22.29,3.28
002120.SZ,20201130,1.2,29.8,17.2,18.2,22.4,26.0,28.2,22.31,1.99
002120.SZ,20201127,1.2,29.8,17.4,18.2,22.4,26.0,28.2,22.33,1.81
002120.SZ,20201126,1.2,29.8,17.4,18.2,22.4,26.0,28.2,22.34,1.66
002120.SZ,20201125,1.2,29.8,17.4,18.2,22.6,26.0,28.2,22.36,2.46
002120.SZ,20201124,1.2,29.8,17.6,18.4,22.6,26.0,28.2,22.38,3.34
002120.SZ,20201123,1.2,29.8,17.6,18.4,22.6,26.0,28.2,22.4,4.5
002120.SZ,20201120,1.2,29.8,17.6,18.4,22.6,26.0,28.2,22.44,4.19
002120.SZ,20201119,1.2,29.8,17.6,18.4,22.6,26.0,28.2,22.46,2.8
002120.SZ,20201118,1.2,29.8,17.8,18.6,22.6,26.0,28.2,22.52,6.44
002120.SZ,20201117,1.2,29.8,17.8,18.6,22.6,26.0,28.2,22.53,9.01
002120.SZ,20201116,1.2,29.8,17.8,18.6,22.8,26.0,28.2,22.56,14.14
002120.SZ,20201113,1.2,29.8,17.8,18.6,22.8,26.0,28.2,22.59,6.2
002120.SZ,20201112,1.2,29.8,17.8,18.6,22.8,26.2,28.2,22.59,8.43
002120.SZ,20201111,1.2,29.8,17.8,18.6,22.8,26.2,28.2,22.62,5.79
002120.SZ,20201110,1.2,29.8,17.8,18.8,22.8,26.2,28.2,22.64,7.64
002120.SZ,20201109,1.2,29.8,17.8,18.8,22.8,26.2,28.2,22.66,9.81
002120.SZ,20201106,1.2,29.8,17.8,18.8,22.8,26.2,28.2,22.7,5.57
002120.SZ,20201105,1.2,29.8,17.8,18.8,23.0,26.2,28.2,22.74,10.7
002120.SZ,20201104,1.2,29.8,17.8,19.0,23.0,26.2,28.2,22.77,10.42
002120.SZ,20201103,1.2,29.8,17.8,19.0,23.0,26.2,28.2,22.79,16.11
002120.SZ,20201102,1.2,29.8,17.8,19.0,23.0,26.2,28.2,22.81,15.92
002120.SZ,20201030,1.2,29.8,17.8,19.0,23.0,26.4,28.4,22.83,11.91
002120.SZ,20201029,1.2,29.8,17.8,19.0,23.0,26.4,28.4,22.84,15.03
002120.SZ,20201028,1.2,29.8,17.8,19.2,23.0,26.4,28.4,22.87,13.37
002120.SZ,20201027,1.2,29.8,17.8,19.2,23.0,26.4,28.4,22.88,15.88
002120.SZ,20201026,1.2,29.8,17.8,19.2,23.0,26.4,28.4,22.89,15.64
002120.SZ,20201023,1.2,29.8,17.8,19.2,23.2,26.4,28.4,22.93,19.71
002120.SZ,20201022,1.2,29.8,17.8,19.2,23.2,26.4,28.4,22.94,26.21
002120.SZ,20201021,1.2,29.8,17.8,19.2,23.2,26.4,28.4,22.95,25.87
002120.SZ,20201020,1.2,29.8,17.8,19.2,23.2,26.4,28.4,22.98,23.46
002120.SZ,20201019,1.2,29.8,17.8,19.2,23.2,26.6,28.4,23.01,17.02
002120.SZ,20201016,1.2,29.8,17.8,19.2,23.2,26.6,28.4,23.02,16.83
002120.SZ,20201015,1.2,29.8,17.8,19.2,23.2,26.6,28.4,23.04,17.79
002120.SZ,20201014,1.2,29.8,17.8,19.2,23.2,26.6,28.4,23.05,19.88
002120.SZ,20201013,1.2,29.8,17.8,19.0,23.4,26.6,28.4,23.09,16.56
002120.SZ,20201012,1.2,29.8,17.8,19.2,23.4,26.6,28.4,23.12,13.79
002120.SZ,20201009,1.2,29.8,17.8,19.4,23.4,26.6,28.4,23.15,10.85
002120.SZ,20200930,1.2,29.8,17.8,19.4,23.4,26.6,28.4,23.16,7.45
002120.SZ,20200929,1.2,29.8,17.8,19.6,23.4,26.6,28.4,23.18,7.26
002120.SZ,20200928,1.2,29.8,17.8,19.6,23.4,26.6,28.4,23.2,5.6
002120.SZ,20200925,1.2,29.8,17.8,19.8,23.4,26.6,28.4,23.21,8.26
002120.SZ,20200924,1.2,29.8,17.8,19.8,23.4,26.6,28.4,23.23,8.11
002120.SZ,20200923,1.2,29.8,17.8,20.0,23.4,26.6,28.4,23.24,9.27
002120.SZ,20200922,1.2,29.8,17.8,20.0,23.4,26.6,28.4,23.27,10.03
002120.SZ,20200921,1.2,29.8,17.8,20.0,23.4,26.8,28.4,23.28,11.54
002120.SZ,20200918,1.2,29.8,17.8,20.2,23.6,26.8,28.4,23.34,9.09
002120.SZ,20200917,1.2,29.8,17.8,20.2,23.6,26.8,28.4,23.38,5.67
002120.SZ,20200916,1.2,29.8,17.8,20.2,23.6,26.8,28.4,23.41,5.3
002120.SZ,20200915,1.2,29.8,17.8,20.4,23.6,26.8,28.4,23.43,5.04
002120.SZ,20200914,1.2,29.8,18.0,20.4,23.6,26.8,28.4,23.46,4.57
002120.SZ,20200911,1.2,29.8,18.2,20.4,23.6,26.8,28.4,23.51,4.14
002120.SZ,20200910,1.2,29.8,18.2,20.4,23.6,26.8,28.4,23.54,3.02
002120.SZ,20200909,1.2,29.8,18.6,20.6,23.6,26.8,28.4,23.6,3.54
002120.SZ,20200908,1.2,29.8,19.0,20.6,23.6,26.8,28.4,23.64,4.94
002120.SZ,20200907,1.2,29.8,19.2,20.8,23.6,26.8,28.4,23.68,4.97
002120.SZ,20200904,1.2,29.8,19.2,20.8,23.8,26.8,28.4,23.72,6.67
002120.SZ,20200903,1.2,29.8,19.2,21.0,23.8,26.8,28.4,23.75,9.13
002120.SZ,20200902,1.2,29.8,19.2,21.0,23.8,26.8,28.4,23.78,10.9
002120.SZ,20200901,1.2,29.8,19.2,21.2,23.8,26.8,28.4,23.82,7.01
002120.SZ,20200831,1.2,29.8,19.2,21.4,23.8,27.0,28.4,23.85,6.58
002120.SZ,20200828,1.2,29.8,19.2,21.6,23.8,27.0,28.4,23.92,11.7
002120.SZ,20200827,1.2,29.8,19.2,21.6,23.8,27.0,28.4,23.94,8.02
002120.SZ,20200826,1.2,29.8,19.2,21.6,23.8,27.0,28.4,23.95,7.65
002120.SZ,20200825,1.2,29.8,19.2,21.8,24.0,27.0,28.4,24.02,9.43
002120.SZ,20200824,1.2,29.8,19.2,21.8,24.0,27.0,28.4,24.03,13.8
002120.SZ,20200821,1.2,29.8,19.2,21.8,24.0,27.0,28.4,24.07,16.01
002120.SZ,20200820,1.2,29.8,19.2,21.8,24.0,27.0,28.4,24.08,18.16
002120.SZ,20200819,1.2,29.8,19.2,21.8,24.0,27.0,28.4,24.09,22.88
